,level_0,index,Date,Close,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
767,836,1131,2019-04-30,2948.5,2942.5,2956.5,2926.0,1490000,0.19%,63.69098090709373,2934.55,2904.4,2922.2776902550963,29.37547945606775,29.435091347329422,68.28564665254017,41.72468185616742,65.09147145221415,70.71947304798961,-17.8343949044586,115.5,1.0473901098901006,0.0
768,837,1130,2019-05-01,2923.0,2955.0,2961.25,2916.0,1500000,-0.86%,64.7664712135528,2938.1,2908.725,2928.227201117806,30.14371943583501,29.576816965030538,100.0,75.05801518950075,75.13503781492945,69.9652279731114,-8.223684210526315,113.5,1.537668585173102,0.0
769,838,1129,2019-05-02,2917.5,2916.5,2932.75,2901.0,1810000,-0.19%,59.18113586510104,2935.4,2911.25,2926.0949827327504,27.33087361444632,29.127628294913695,0.0,56.09521555084663,59.76405802128546,66.66352242947636,-62.36933797909408,79.25,0.21475818228675614,0.0
770,839,1128,2019-05-03,2947.5,2918.5,2949.5,2916.5,1300000,1.03%,59.36943330745815,2934.35,2913.1375,2924.714076781341,24.97515824310858,28.297134284552673,3.337692617901957,34.44589753930056,47.157970630646524,60.685688822287155,-59.58188153310104,94.75,0.6032402619786215,0.0
771,840,1127,2019-05-06,2932.5,2917.75,2938.25,2883.5,2040000,-0.51%,59.263379943926076,2930.05,2914.9,2923.4478810029154,22.785066049118996,27.194720637465938,1.5618813845023412,1.6331913341346738,32.94107705923424,46.62103523705542,-55.94855305466238,58.25,0.3094112591319309,0.0
772,841,1126,2019-05-07,2890.75,2911.75,2930.5,2862.5,2810000,-1.42%,58.400028056132825,2923.9,2915.675,2921.32099354784,20.33089050056151,25.82195461008505,0.0,1.6331913341346738,40.990169273461184,40.363072321114004,-50.12658227848101,98.75,0.0,0.0
773,842,1125,2019-05-08,2887.25,2889.75,2899.5,2868.75,2040000,-0.12%,55.341936623170575,2910.85,2915.2375,2915.5808129027782,16.421426575047462,23.941849003077532,0.0,0.5206271281673548,41.74890124910545,38.560049193933644,-72.40506329113924,81.25,-1.6171589071410364,0.0
774,843,1124,2019-05-09,2872.75,2884.0,2885.5,2836.25,2710000,-0.50%,54.56933697134201,2904.35,2915.3375,2909.838846920455,12.712628039957508,21.696004810453527,0.0,-9.222252591219633e-14,41.11953740345575,41.28620264200748,-61.8,60.5,-1.5699658703071662,0.0
775,844,1123,2019-05-10,2887.0,2869.75,2893.0,2826.0,2850000,0.50%,52.68374772222012,2894.6,2914.0875,2902.5499656621905,8.525248811155507,19.06185361059392,0.0,-9.222252591219633e-14,37.48689853414467,40.118445728901975,-67.65249537892791,62.75,-1.8469431380932044,0.0
776,845,1122,2019-05-13,2807.0,2858.5,2869.25,2802.0,2790000,-2.77%,51.23780902144014,2882.75,2912.4125,2894.540880996338,4.2499488591179215,16.099472660298723,0.0,-9.222252591219633e-14,41.702576039101665,40.10300399223405,-64.52119309262166,38.0,-2.747299481160159,0.0
777,846,1121,2019-05-14,2839.25,2806.0,2853.75,2799.75,1800000,1.15%,45.24325229051396,2861.6,2907.1125,2878.442538997004,-3.336111774064193,12.21235577342614,0.0,-9.222252591219633e-14,29.736678956439153,36.308717843228514,-96.13003095975232,-38.5,-4.638912489379776,0.06666666666666667
778,847,1120,2019-05-15,2855.0,2840.75,2860.0,2815.0,1750000,0.55%,49.30445859596138,2851.8,2903.6375,2871.5893500884576,-6.469508432265684,8.475982932287774,65.04119070353187,21.6803969011772,31.400788057987427,34.2800143511761,-74.61300309597523,-27.75,-3.8663282571911983,0.13333333333333333
779,848,1119,2019-05-16,2878.5,2853.5,2894.0,2840.5,1690000,0.82%,50.69252052211098,2845.7,2900.8,2868.300377345102,-7.833628225076154,5.214060700814988,100.0,55.013730234510525,35.754223432488146,32.2972301489716,-66.71826625386997,-12.5,-2.1601234356248944,0.2
780,849,1118,2019-05-17,2862.0,2879.75,2887.5,2852.5,1930000,-0.57%,53.409455484189216,2847.7,2899.7375,2870.3821269187197,-6.719093837960827,2.827429793059825,100.0,88.34706356784386,61.95921424727933,43.03807524591832,-50.464396284829725,-1.0,-1.3277368511221521,0.26666666666666666
781,850,1117,2019-05-20,2844.0,2861.5,2876.5,2832.5,1660000,-0.63%,51.37352645014611,2848.3,2897.375,2868.7671947516797,-7.225152721696759,0.8169132901085083,81.30797163503104,93.76932387834358,69.14235190097259,55.61859652691337,-61.76470588235294,-21.0,-1.9278553680061705,0.3333333333333333
782,851,1116,2019-05-21,2866.0,2848.0,2870.75,2846.25,1300000,0.77%,49.91742766573062,2856.7,2894.1875,2864.9913411604653,-8.616222756285424,-1.0697139191702785,33.17165731120151,71.49320964874408,64.05667662760634,65.05274759195277,-67.779632721202,-48.25,-2.189404996994937,-1.0
783,852,1115,2019-05-22,2857.5,2864.75,2869.5,2848.25,1260000,-0.30%,51.675446841133365,2861.5,2890.5625,2864.9474609494714,-8.27171953260131,-2.510115041856485,62.52370265845339,59.00111053489521,53.24280588942946,62.147278139336144,-56.594323873121866,-33.75,-0.8651267410675678,-0.4285714285714285
784,853,1114,2019-05-23,2819.5,2857.75,2858.5,2805.75,2009999,-1.33%,50.9029680363941,2862.35,2886.95,2863.638831685931,-8.465949547861783,-3.7012819430575443,39.7676192873647,45.15432641900643,52.606579660036516,56.63535405902412,-58.12274368231047,-24.25,-0.9101941747572839,0.2857142857142857
785,854,1113,2019-05-24,2831.75,2821.75,2842.0,2819.25,1200000,0.43%,47.15290552072954,2850.75,2881.85,2856.0226804703075,-11.393440875511715,-5.239713729548378,0.0,34.0971073152726,46.22080935692489,50.69006496879697,-83.17399617590821,-73.0,-1.6726195661643017,1.0
786,855,1110,2019-05-28,2805.0,2831.0,2841.25,2800.5,1630000,-1.00%,48.167883990057284,2844.65,2876.4375,2851.4731022029787,-12.819327917112332,-6.755636567061169,28.959551106732505,22.909056798032307,43.21325792909744,47.34688231535296,-68.67167919799499,-61.0,-0.962043029560955,0.0
787,856,1109,2019-05-29,2780.0,2804.25,2806.0,2766.25,2089999,-0.89%,45.55068959581654,2835.9,2869.525,2842.887083620619,-15.924289811048766,-8.589367215858688,0.0,9.653183702244071,34.27836172939016,41.237476338470834,-70.25440313111545,-107.75,-0.06236635780469957,-1.0
788,857,1108,2019-05-30,2790.5,2779.5,2799.0,2776.5,1280000,0.38%,43.29888944254299,2818.85,2860.75,2831.362159325961,-20.149837849761752,-10.901461342639301,0.0,9.653183702244071,31.527795943402506,36.339805200630046,-89.62818003913894,-130.75,-2.1561207427615914,1.0
789,858,1107,2019-05-31,2752.5,2788.75,2791.0,2750.0,2210000,-1.36%,44.36228288175867,2805.05,2854.3625,2823.614493993968,-22.492932890351767,-13.219755652181794,31.10813857101954,10.369379523673084,31.095527646945754,32.30056177324615,-73.09027777777779,-121.5,-2.2691431575258436,0.0
790,859,1106,2019-06-03,2749.5,2741.0,2763.75,2728.75,2300000,-0.11%,40.32379562931163,2788.9,2845.4875,2808.593676904156,-27.88147820260474,-16.152100162266382,0.0,10.369379523673084,22.45719924590549,28.36017427875126,-92.58698940998487,-160.0,-4.81812657348728,-1.0
791,860,1105,2019-06-04,2805.0,2754.0,2806.25,2744.0,1840000,2.02%,41.81557571137308,2773.5,2837.3,2798.667553830673,-30.74849828254537,-19.07137978632218,46.749672638034866,25.952603736351374,28.529699755856825,27.3608088829027,-84.72012102874432,-154.75,-3.75677092434038,0.0
792,861,1104,2019-06-05,2827.75,2806.5,2829.5,2801.0,1740000,0.81%,47.31743789315219,2773.95,2832.0375,2800.091634952369,-28.456294661045376,-20.948362761266818,100.0,48.916557546011525,40.213583310357485,30.400160770706606,-52.9500756429652,-105.25,-1.4571629213483095,1.0
793,862,1103,2019-06-06,2845.75,2820.5,2853.0,2812.75,1570000,0.64%,48.65673952917848,2782.15,2828.575,2803.802246779211,-25.219311257750178,-21.80255246056349,100.0,82.24989087934486,61.19830646409472,43.31386317676968,-42.20472440944882,-116.75,-1.5446374029147392,0.0
794,863,1102,2019-06-07,2875.0,2840.0,2886.25,2838.0,1690000,1.03%,50.47100509931236,2792.4,2826.375,2810.383656455718,-20.84025803570694,-21.61009357559218,100.0,99.9999999999999,73.88306495530483,58.431651576585686,-29.365079365079367,-90.0,-0.6211180124223614,-1.0
795,864,1101,2019-06-10,2889.25,2893.25,2905.75,2880.5,1420000,0.50%,54.96634813777654,2822.85,2827.55,2825.45026437286,-12.924016815750292,-19.872878223623804,100.0,99.9999999999999,78.91666790484736,71.33267977474897,-7.062146892655367,-30.5,2.5338885443430437,-0.6666666666666667
796,865,1100,2019-06-11,2887.0,2890.25,2911.5,2879.25,1400000,-0.08%,54.67712443027506,2850.1,2829.1375,2837.2320344868854,-6.813867520163058,-17.261076082931655,95.90840667636951,98.63613555878975,81.22539204455741,78.00837496823654,-11.627906976744187,-49.0,2.0929000353232086,-0.33333333333333337
797,866,1099,2019-06-12,2881.0,2887.25,2891.0,2875.25,1210000,-0.21%,54.38111308669802,2866.25,2833.2,2846.326210034724,-2.1883788410546003,-14.246536634556245,89.67442189237654,95.19427618958191,82.82809782447838,80.99005259129439,-13.269493844049249,-55.25,2.9597931710796166,0.0
798,867,1098,2019-06-13,2894.5,2882.0,2896.5,2867.25,1440000,0.47%,53.85330462099177,2878.55,2835.2625,2852.8123536647745,1.0417148971764618,-11.188886328209703,71.24676775433319,85.60986544102632,72.02540477404852,78.6929648810281,-16.142270861833108,-73.0,3.687713617557109,-0.3333333333333333
799,868,1097,2019-06-14,2890.5,2893.75,2898.75,2880.5,1260000,-0.14%,54.86749507253239,2889.3,2837.275,2860.255562089361,4.4978656619196045,-8.051535930183842,83.58908983190913,81.50342649287285,65.0646630675441,73.30605522202367,-9.712722298221614,-22.75,3.7651277454056498,-0.6666666666666666
800,869,1096,2019-06-17,2892.0,2890.75,2900.75,2887.75,1160000,0.05%,54.550839601843336,2888.8,2837.825,2865.800005345841,6.915102122479766,-5.05820831965112,63.26825846419586,72.70137201681263,57.61943195357238,64.90316659838835,-11.354309165526676,-27.75,5.4633345494345065,-1.0
801,870,1095,2019-06-18,2921.75,2893.5,2931.75,2884.5,1070000,1.03%,54.79821819348653,2889.45,2839.425,2870.8363680102334,8.949516989044241,-2.256663257912048,89.01036553294972,78.62257127635148,51.23067490036349,57.97158997382667,-18.842364532019705,-24.25,5.065359477124187,0.0
802,871,1094,2019-06-19,2929.0,2920.5,2932.5,2909.0,638950,0.25%,57.16619389452292,2896.1,2843.05,2879.8661192811,12.595289126790703,0.7137272190285029,100.00000000000001,84.0928746657151,58.47140481789061,55.77383722394217,-5.889570552147239,8.75,4.061998931052924,1.0
803,872,1093,2019-06-20,2955.75,2926.75,2960.0,2926.0,473310,0.91%,57.69687502706344,2905.05,2846.15,2888.390461229991,15.806702748936459,3.7323223250100943,100.0,96.33678851098314,60.16099014994476,56.62102328939962,-14.378378378378379,37.0,3.7670625775571676,0.5
804,873,1092,2019-06-21,2953.9,2953.75,2956.0,2944.0,47730,-0.06%,59.91620954357869,2917.05,2850.95,2900.274013733629,20.296480341798087,7.045153928367693,100.0,99.9999999999999,77.16905011195513,65.26714835993018,-2.893518518518518,69.75,4.0052816901408494,0.0
805,874,1091,2019-06-24,2952.0,2948.0,2961.75,2947.25,910170,-0.06%,59.231618435292944,2928.5,2857.2625,2908.95146578206,23.124123979033357,10.260947938500825,82.39010672627327,94.13003557542432,77.36620072758582,71.5654136631619,-8.553654743390359,78.25,1.8923356087444887,-0.5
806,875,1090,2019-06-25,2922.0,2951.0,2958.25,2920.0,1420000,-1.02%,59.48149012586558,2940.0,2863.2625,2916.5966538216853,25.31530775203555,13.27181990120777,75.39051613489198,85.92687428705499,84.51445154479846,79.68323412811314,-7.214765100671141,92.5,2.101894299801055,-1.0
807,876,1089,2019-06-26,2918.0,2922.5,2939.0,2914.5,1230000,-0.14%,56.10223773008913,2940.4,2869.175,2917.66998949047,24.470049366187595,15.511465794203735,0.0,52.59354095372165,59.58423908699218,73.82163045312548,-31.717171717171716,116.5,1.2208849251017506,1.0
808,877,1088,2019-06-27,2931.0,2914.75,2935.75,2914.75,1060000,0.45%,55.21974069953926,2938.0,2875.9375,2917.1390823103848,22.910715310424166,16.99131569744782,0.0,25.13017204496389,32.360390180295376,58.81969360402868,-49.73544973544974,74.0,1.1363636363636465,0.0
809,878,1087,2019-06-28,2944.25,2932.75,2955.25,2930.0,1320000,0.45%,56.8505471518105,2933.8,2883.1375,2919.9774309812237,22.863821502513474,18.16581685846095,33.92566614596721,11.308555381988967,18.694885361552014,36.87983820961319,-30.68783068783069,79.25,1.3477321814254761,0.5
810,879,1086,2019-07-01,2967.75,2970.0,2981.75,2955.5,1460000,0.80%,59.97133303841869,2938.2,2894.5875,2929.072443530092,25.53803494073145,19.64026047491505,92.83782836641076,42.25449817079255,40.560440064777104,30.538571868874836,-10.262008733624453,90.25,2.7415030701374965,1.0
811,880,1085,2019-07-02,2979.5,2968.0,2980.0,2958.5,1120000,0.40%,59.73138442957128,2941.6,2905.2875,2936.1501810700756,27.182640512660328,21.148736482464106,93.99334221033969,73.58561224090579,66.90204100365189,42.052455476660334,-12.008733624454148,106.5,2.574736478313455,-1.0
812,881,1084,2019-07-03,3000.25,2979.0,3001.5,2973.75,805260,0.70%,60.62768047692465,2952.9,2913.9125,2943.941057239153,29.038868348073265,22.72676285558594,100.0,95.61039019225005,78.71506165432864,62.059180907585876,-18.59504132231405,131.0,2.003081664098616,0.0
813,882,1082,2019-07-05,2990.5,3000.75,3006.0,2971.25,1340000,-0.40%,62.34215138614246,2970.1,2922.925,2954.269955922943,31.897293366153463,24.560868957699444,100.0,97.9977807367798,82.2364697284172,75.9511907954659,-4.320987654320987,136.0,2.528401810882386,0.0
814,883,1081,2019-07-08,2978.5,2990.75,2994.75,2973.25,1020000,-0.40%,61.077176032686154,2981.7,2930.4625,2960.9026912096806,32.9755774302771,26.243810652214975,34.40015337495721,78.13338445831897,78.98582867918218,79.97912002064267,-12.551440329218106,133.0,1.25264494286923,0.5
815,884,1080,2019-07-09,2982.0,2977.75,2986.25,2963.5,956650,0.12%,59.45479167894756,2983.25,2934.6875,2963.965838262466,32.4075597890037,27.47656047957272,0.0,44.800051124985636,67.80680041688377,76.3430329414944,-29.123711340206185,156.0,1.009158751696071,1.0
816,885,1079,2019-07-10,2997.5,2982.25,3007.5,2971.25,1420000,0.52%,59.83681978272455,2986.1,2939.2875,2967.2902313056543,31.952189160780563,28.371686215814286,11.137797043697867,15.17931680621826,50.98064411704326,65.92442440436974,-27.1505376344086,151.25,1.0589630633683456,1.0
817,886,1078,2019-07-11,3004.0,2996.0,3006.75,2992.5,1180000,0.22%,60.99840632371939,2989.5,2944.725,2972.5101892500807,32.32815588612402,29.162980149876233,44.62361756312198,18.587138202273184,52.33452950558211,57.04065801316972,-12.365591397849462,191.75,2.5149700598802394,1.0
818,887,1077,2019-07-12,3015.5,3003.0,3018.0,3002.25,969960,0.38%,61.58354573999417,2989.95,2950.775,2978.0537912046116,32.81270923633747,29.89292596716848,100.0,51.92047153560652,62.98477898248537,55.43331753503691,-14.492753623188406,223.5,3.0277039197186717,1.0
819,888,1076,2019-07-15,3017.25,3015.25,3023.5,3010.75,829940,0.06%,62.59936691101255,2994.85,2956.85,2984.8167382583188,33.79561902084879,30.673464577904543,100.0,81.5412058543739,77.53023352793991,64.28318067200247,-7.568807339449541,226.5,2.813059415224628,-1.0
820,889,1075,2019-07-16,3007.0,3017.25,3021.75,3004.5,939810,-0.34%,62.765654893881575,3002.75,2963.175,2990.7136949386245,34.34011393440187,31.406794449204007,100.0,99.9999999999999,82.25511391071502,74.25670880704678,-5.7339449541284395,276.25,1.5909090909090873,-0.75
821,890,1074,2019-07-17,2985.0,3005.75,3013.0,2980.5,1040000,-0.73%,61.14847387405783,3007.45,2968.7875,2993.447568586147,33.45799326628094,31.817034212619394,0.0,66.66666666666657,77.66973591483992,79.15169445116496,-16.32183908045977,251.75,1.2719002695417814,-0.5
822,891,1073,2019-07-18,2997.5,2980.75,3005.25,2974.5,1350000,0.42%,57.79939563438036,3004.4,2971.8,2991.138919752302,30.391283417852264,31.53188405366597,0.0,33.333333333333236,53.17143659511203,71.03209547355566,-45.72192513368984,174.25,0.058744545149380656,-0.25
823,892,1072,2019-07-19,2977.0,3003.75,3009.75,2969.5,1480000,-0.68%,59.89014442074757,3004.55,2975.65,2993.431843433702,29.477008939250027,31.12090903078278,37.78546948626512,12.595156495421612,44.96731939976676,58.6028306365729,-29.044117647058822,183.25,0.0999750062484317,0.0
824,893,1071,2019-07-22,2989.0,2974.5,2993.5,2972.5,1100000,0.40%,56.22545279698243,2996.4,2976.6875,2989.98969008212,26.09144336269037,30.115015897164298,0.0,12.595156495421612,28.58346865239092,42.2407415490899,-75.38461538461539,134.5,-0.5433419710774934,0.5
825,894,1070,2019-07-23,3008.0,2988.75,3008.5,2987.5,1060000,0.64%,57.535012569452036,2990.7,2978.725,2989.7642918853708,24.27834847093891,28.94768241191922,25.617518150917284,21.13432921239404,39.08272582652494,37.544504626227535,-57.91666666666667,95.5,0.36940643103013926,1.0
826,895,1069,2019-07-24,3021.5,3003.0,3022.0,2996.0,1070000,0.45%,58.80975173571503,2990.15,2981.325,2992.170784269849,23.717908331009312,27.90172759573724,71.091652321057,32.23639015732467,39.21059178772423,35.625595422213365,-34.16666666666667,112.75,0.6957833850280926,1.0
827,896,1068,2019-07-25,3006.5,3018.0,3027.75,2998.0,1330000,-0.50%,60.11356444090582,2997.6,2986.1,2996.8670053116944,24.205108696237858,27.16240381583736,100.0,65.569723490658,63.77473331594979,47.356016976732995,-15.175097276264593,130.75,0.734312416555416,1.0
828,897,1067,2019-07-26,3024.5,3006.5,3029.5,3006.0,961020,0.60%,58.64140448416509,2998.15,2990.6875,2998.618458891386,23.393597772172143,26.40864260710432,61.049482821423695,77.38037838082681,68.90681639721618,57.29738050029673,-34.848484848484844,124.5,0.11655011655011815,1.0
829,898,1066,2019-07-29,3021.75,3022.0,3027.25,3015.5,823570,-0.09%,60.00700467055409,3007.65,2995.15,3002.8696481838615,23.727672144802455,25.872448514643946,93.09029822415343,84.71326034852562,75.01792750832729,69.23315907383109,-12.5,128.25,0.22386203465716292,1.0
830,899,1065,2019-07-30,3012.25,3022.25,3027.5,3001.5,1180000,-0.31%,60.02902552106908,3014.35,2997.7625,3006.3933485140683,23.73895352341833,25.445749516398823,89.87016129008698,81.33664744522129,73.38339630169948,72.43604673574765,-12.083333333333334,131.5,0.1657138122462598,1.0
831,900,1064,2019-07-31,2982.25,3016.25,3020.75,2958.0,1950000,-1.00%,59.2194653434992,3017.0,3000.175,3008.185466966056,22.998630346853133,24.956325682489684,31.76437532995149,71.5749449480639,80.65653252220413,76.35261877741031,-18.531468531468533,122.75,0.34933044997089713,1.0
832,901,1063,2019-08-01,2952.0,2970.25,3014.25,2944.5,2740000,-1.01%,53.497429226989546,3007.45,2999.7375,3001.288109335864,18.486996743027248,23.6624598945972,0.0,40.54484554001275,63.373619356938015,72.47118272694722,-69.70588235294117,49.75,-0.35226033716346805,-1.0
833,902,1062,2019-08-02,2932.5,2950.25,2961.0,2913.5,2450000,-0.66%,51.26930714979135,2996.2,2997.2125,2992.00845309298,13.146121449510701,21.559192205579897,0.0,10.588125109983759,47.99983040695111,64.00999409536443,-68.31896551724138,23.5,-1.7811069496462717,-1.0
834,903,1061,2019-08-05,2830.0,2929.25,2933.5,2820.5,3070000,-3.50%,49.05029222154752,2977.65,2994.1375,2980.5978252578925,7.136647969411115,18.67468335834614,0.0,-7.105427357601002e-14,38.35573054545995,49.90972676978303,-47.9665071770335,-24.5,-1.5212640779962983,-1.0
835,904,1060,2019-08-06,2876.0,2816.25,2883.75,2775.75,2600000,1.63%,39.527142709158426,2936.45,2986.0625,2950.7164024837302,-6.667203309520573,13.606306024772797,0.0,-7.105427357601002e-14,33.76789541140633,40.04115212127247,-84.03940886699507,-131.75,-5.771643663739024,0.3333333333333333
836,905,1059,2019-08-07,2880.5,2873.75,2891.5,2823.25,2680000,0.16%,45.13441534934183,2907.95,2980.6375,2936.722511123052,-12.81931239347523,8.32118234112319,54.145904301397465,18.048634767132416,36.71899695982665,36.28087430556432,-61.37931034482759,-77.25,-4.304029304029299,0.2222222222222222
837,906,1058,2019-08-08,2940.0,2879.0,2940.75,2870.5,1800000,2.07%,45.61075738764425,2889.7,2974.7875,2926.2275091006786,-17.074448429126733,3.2420561870732056,72.59561571537037,42.24717333892254,37.78541719100661,36.09076985407987,-59.310344827586206,-43.5,-4.605699138502317,0.1111111111111111
838,907,1057,2019-08-09,2919.75,2928.0,2935.75,2899.0,2029999,-0.69%,49.817368493657064,2885.25,2971.0375,2926.5497801732827,-16.304831950743846,-0.667321440490205,100.0,75.58050667225588,63.032788866949716,45.84573433926101,-40.0,13.25,-2.6110094794611682,0.0
839,908,1056,2019-08-12,2880.25,2918.75,2931.0,2872.5,1710000,-1.35%,49.076128981332715,2883.15,2966.2125,2925.131638323595,-16.253937764538023,-3.7846447052997685,94.08039866964707,88.89200479500575,78.22496217233056,59.68105607676231,-43.645320197044335,-14.0,-3.4166115155526144,1.0
840,909,1055,2019-08-13,2932.0,2882.25,2944.25,2866.75,2180000,1.80%,46.26607401262353,2896.35,2959.4625,2917.334976810214,-18.94051425381258,-6.815818615002331,36.231703527948945,76.77070073253195,75.89990817263542,72.38588640397192,-58.029556650246306,-87.75,-4.632310364794446,-1.0
841,910,1054,2019-08-14,2840.75,2931.0,2936.5,2835.75,2790000,-3.11%,50.205482843373474,2907.8,2955.725,2919.8195264810843,-16.940646668442696,-8.840784225690404,100.0,76.77070073253195,74.40500522611957,76.17662519036186,-38.81773399014778,-37.0,-2.8263572316618357,-1.0
842,911,1053,2019-08-15,2848.5,2836.0,2871.75,2817.75,2500000,0.27%,43.74087493415769,2899.2,2948.4875,2904.5796125754327,-22.759090621005726,-11.624445504753469,0.0,45.410567842649584,50.32507549401592,66.876662964257,-76.06752730883814,-143.0,-4.519821563841431,0.0
843,912,1052,2019-08-16,2891.5,2851.0,2894.75,2849.5,1630000,1.51%,44.89974713094984,2883.8,2940.85,2894.837864834445,-25.861756502688422,-14.47190770434046,20.906771311244327,40.30225710374804,42.83316029459084,55.85441367157546,-70.10923535253227,-149.75,-3.364121684602994,1.0
844,913,1051,2019-08-19,2923.75,2893.0,2932.25,2892.5,1290000,1.12%,48.002224502190074,2878.65,2936.775,2894.5037075918185,-24.647471862950624,-16.50702053606249,76.02197260584637,32.30958130569683,33.39920948616598,42.18581509159093,-52.14285714285714,-97.75,-1.2375181360416487,1.0
845,914,1050,2019-08-20,2898.25,2921.25,2932.25,2894.25,1480000,-0.87%,49.96261267770328,2886.45,2933.4,2899.3666698478514,-21.161665129675384,-17.43794945478507,100.0,65.64291463903017,57.6428819083281,44.62508389636165,-38.9937106918239,-56.5,3.728362183754985,1.0
846,915,1049,2019-08-21,2929.25,2893.25,2932.5,2893.0,1180000,1.07%,48.10312445580385,2878.9,2927.9125,2898.254548057333,-20.423079624918955,-18.034975488811845,71.78624456231559,82.60273905605392,70.81308923880823,53.95172687776745,-36.57219973009447,-89.0,0.6785558938668945,1.0
847,916,1048,2019-08-22,2922.25,2931.25,2939.75,2904.25,1470000,-0.24%,50.68015077200527,2897.95,2923.575,2904.253721137818,-16.58033508842982,-17.74404740873544,100.0,90.59541485410513,81.17827305334771,69.87808140016136,-7.71513353115727,-64.75,1.8148662730114618,1.0
848,917,1047,2019-08-23,2855.5,2920.25,2936.75,2834.0,2860000,-2.28%,49.937580626354396,2911.8,2919.2625,2907.1621354763965,-14.258180991882455,-17.046874125364845,72.91869046644639,81.56831167625393,79.31240270371477,77.10125499862359,-14.243323442136498,-82.75,-0.2646857923497281,1.0
849,918,1046,2019-08-26,2883.25,2831.0,2888.5,2810.25,1850000,0.97%,44.468763101203244,2899.4,2909.7125,2893.314474480688,-19.396001218326546,-17.516699543957184,0.0,57.639563488815405,62.721722387544254,74.40413271486894,-84.51492537313432,-184.25,-3.0064239828693773,0.0
850,919,1045,2019-08-27,2865.5,2882.75,2899.5,2860.0,1530000,-0.62%,47.89169506575265,2891.7,2902.7375,2891.3936609387447,-19.072116766471026,-17.82778298845995,58.792903109601134,43.903864525349114,51.18933523188841,64.40782010771584,-45.895522388059696,-134.5,0.017347558331159973,-1.0
851,920,1044,2019-08-28,2889.75,2866.25,2890.5,2851.75,1490000,0.85%,46.937412667786624,2886.3,2895.2375,2886.8220862226094,-19.91725439802076,-18.245677270372113,43.5511363509006,34.114679820167176,38.4169884169884,50.776015345473716,-58.208955223880594,-139.5,-2.209143636983968,-0.8333333333333333
852,921,1043,2019-08-29,2926.75,2883.25,2930.75,2875.25,1490000,1.28%,48.04089802590703,2876.7,2890.8875,2886.172616000317,-18.996296651821467,-18.395801146661984,71.84169490704616,58.061911455849234,52.31176970307404,47.306031117316984,-45.52238805970149,-97.5,1.6660789844851864,-0.6666666666666666
853,922,1042,2019-08-30,2924.75,2923.25,2946.5,2913.25,1640000,-0.07%,50.54429035632568,2877.3,2889.5375,2892.9139585457137,-14.8673833560606,-17.690117588541707,100.0,71.79761041931552,61.295510980393296,50.674756366818606,-17.06422018348624,-80.5,2.5341985268326983,-0.5
854,923,1039,2019-09-03,2906.0,2901.0,2926.5,2889.0,2000000,0.11%,49.18078753595058,2891.3,2888.125,2894.3841479010384,-13.237979681534853,-16.799690007140335,61.73243907539066,77.85804466081221,64.20739383950571,59.271558174324376,-33.39449541284404,-73.5,0.27652955409609437,-0.3333333333333333
855,924,1038,2019-09-04,2938.5,2903.0,2939.5,2902.0,1250000,1.12%,49.30794652272368,2895.35,2892.4625,2895.950666464486,-11.650977034182688,-15.769947412548806,65.38199362556654,75.704810900319,63.0014604665424,62.83478842881382,-31.926605504587155,-85.75,-0.6247325631151046,-1.0
856,925,1037,2019-09-05,2972.0,2938.0,2986.5,2936.5,1670000,1.14%,51.50469400643398,2909.7,2895.675,2903.5959998345793,-7.482801432591259,-14.112518216557296,99.99999999999999,75.70481090031899,54.1576986550453,60.455517653697825,-27.5177304964539,-65.0,1.5467035340879676,-0.5
857,926,1036,2019-09-06,2980.75,2970.75,2988.25,2970.25,1180000,0.29%,53.457057189842004,2927.2,2900.2625,2915.805818046474,-1.519327084534325,-11.593879990152702,100.0,88.46066454185545,64.28732077698447,60.48215996619075,-9.831460674157304,-47.25,1.3475479744136543,0.0
858,927,1035,2019-09-09,2978.25,2980.25,2991.5,2969.5,1200000,-0.08%,54.0126224834053,2938.6,2902.875,2927.522942038024,3.928059679151829,-8.489492056291796,100.0,99.99999999999993,75.9322142707743,64.79241123426804,-6.206896551724138,-26.25,2.0546186114202447,-1.0
859,928,1034,2019-09-10,2978.5,2979.25,2985.0,2957.25,1490000,0.01%,53.94250730416682,2954.25,2905.9,2936.927861667474,8.071418999086745,-5.177309845216088,98.25256872193357,99.41752290731112,85.90166586410386,75.37373363728757,-6.758620689655173,-42.75,5.236665489226411,0.3333333333333333
860,929,1033,2019-09-11,3002.0,2979.0,3004.25,2972.0,1420000,0.79%,53.92440368516518,2969.45,2910.7375,2944.577341364297,11.205715685655832,-1.9007047390417044,95.76515875870601,98.00590916021311,79.3559555707289,80.39661190186905,-13.015463917525773,-43.25,3.338825774000531,0.0
861,930,1032,2019-09-12,3011.75,3003.0,3021.75,3001.0,1750000,0.32%,55.410547710020964,2982.45,2914.3375,2955.199642934425,15.448190688686736,1.5690743465039838,100.0,98.00590916021311,73.32456967547459,79.52739703676916,-8.865248226950353,-13.25,4.771042302660278,0.3333333333333333
