,Date,Price,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
1049,2020-03-05,26121.28,26671.92,26671.92,25943.33,477370000,-3.58%,41.24914584751937,26135.882000000027,28159.441500000034,26980.653183958733,-703.6210667763007,-456.78824250534024,100.0,96.12426914835514,75.0922484261687,56.59536487850125,-58.36684420633081,-2591.7100000000028,-8.957904168622266,0.0
1050,2020-03-06,25864.78,25457.21,25994.38,25226.62,601010000,-0.98%,36.03599293275822,26173.158000000025,27962.873000000032,26703.663514148055,-786.6896453298505,-522.7685230702423,56.727478142503784,81.7000951958564,54.945616511447334,62.15450826882744,-83.58318810172415,-3653.8100000000013,-12.657836112909493,-1.0
1051,2020-03-09,23851.02,24992.36,24992.36,23706.07,750430000,-7.79%,34.318943120720476,26053.528000000028,27748.14500000003,26392.51742066659,-879.888792113059,-594.1925768788057,0.0,52.24249271416797,44.130280067798004,58.05604833513808,-77.44545872187015,-4238.029999999999,-12.007810461807988,-0.3333333333333333
1052,2020-03-10,25018.16,24453.0,25020.99,23690.34,654860000,4.89%,32.46235494573912,25591.634000000027,27521.012000000028,26039.8778896363,-985.9067129020332,-672.5354040834511,0.0,18.909159380834637,24.1731023706373,41.082999649960946,-86.56841801233156,-4089.4900000000016,-12.785129994846223,0.3333333333333333
1053,2020-03-11,23553.22,24604.63,24604.63,23328.32,663960000,-5.86%,33.50846574597347,25235.82400000003,27281.708000000024,25778.923727884245,-1045.6379418631732,-747.1559116393955,15.106018444721173,5.035339481573767,32.79920850578359,33.70086364807303,-78.0635281297856,-3989.649999999998,-9.406777601616522,1.0
1054,2020-03-12,21200.62,22184.71,22837.95,21154.46,911770000,-9.99%,26.684585903241185,24338.38200000003,26920.60600000002,25125.430322814384,-1273.56186265195,-852.4371018419064,0.0,5.035339481573767,27.270175328487536,28.08082873496954,-85.78665566664412,-6635.82,-16.366169041694945,0.0
1055,2020-03-13,23185.62,21973.82,23189.76,21285.37,843080000,9.36%,26.20350899033732,23641.704000000034,26547.49550000002,24552.41026412086,-1454.444343467636,-972.8385501670523,0.0,5.035339481573767,26.88311125312279,28.984165029131372,-88.28605494986232,-6666.34,-13.046702462879145,-0.5
1056,2020-03-16,20188.52,20917.53,21768.28,20116.46,775910000,-12.93%,23.964891214792605,22826.738000000034,26121.348500000022,23891.522943371612,-1663.8489726711778,-1111.0406346678774,0.0,4.263256414560601e-14,19.60362336631496,24.585636649308494,-89.21309612297881,-7895.510000000002,-18.260597385515176,-1.0
1057,2020-03-17,21237.38,20487.05,21379.35,19882.26,795840000,5.20%,23.13174364248511,22033.54800000003,25681.56200000002,23272.52786275859,-1843.2914716463638,-1257.4908020635746,0.0,4.263256414560601e-14,16.77709269897515,21.087942439471032,-91.62350001662031,-7832.600000000002,-23.448583034376135,0.0
1058,2020-03-18,19898.92,20188.69,20489.33,18917.46,874090000,-6.30%,22.569178146253538,21150.360000000033,25225.36150000002,22711.830069529755,-1986.6749512235438,-1403.3276318955684,0.0,4.263256414560601e-14,19.631783759948004,18.670833275079435,-84.46855665568708,-8508.050000000003,-23.480386360052886,1.0
1059,2020-03-19,20087.19,19830.01,20442.63,19177.13,795800000,0.95%,21.906611236851088,20679.420000000035,24752.04950000002,22187.86278416071,-2104.984914411096,-1543.659088398674,0.0,4.263256414560601e-14,21.30725767745441,19.238711378792583,-88.8507833957248,-9218.720000000001,-25.652109034520198,1.0
1060,2020-03-20,19173.98,20253.15,20531.26,19094.27,872290000,-4.55%,24.607713878213524,20335.286000000033,24307.38050000002,21836.096823404216,-2139.9347156046315,-1662.9142138398654,100.0,33.33333333333338,32.65589716368029,24.531646200360967,-83.68100692985111,-9135.43,-20.442381549274245,0.0
1061,2020-03-23,18591.93,19028.36,19121.01,18213.65,801240000,-3.04%,22.29831152385336,19957.452000000034,23838.652000000024,21325.599219148902,-2240.6343636553574,-1778.4582438029638,39.38757371064186,46.46252457021399,31.316021602604646,28.42639214791318,-90.83430741762848,-10258.559999999998,-23.86329262222535,-1.0
1062,2020-03-24,20704.91,19722.19,20737.7,19649.25,808470000,11.37%,26.348936684435962,19804.480000000032,23422.879000000023,21034.07027021274,-2238.64754245686,-1870.496103533743,100.0,79.79585790354733,44.118340174566185,36.03008631361711,-82.16491079145028,-9273.470000000001,-19.34654234654235,-1.0
1063,2020-03-25,21200.55,21050.34,22019.93,20538.34,803310000,2.39%,33.24056089987962,19976.810000000034,23117.42300000002,21037.02840290133,-2105.629975506963,-1917.522877928387,100.0,79.79585790354733,53.34291902502585,42.925760267398964,-63.542109802036585,-8340.369999999999,-14.445614504262005,-1.0
1064,2020-03-26,22552.17,21468.38,22595.06,21427.1,713730000,6.38%,35.21441443983038,20304.484000000033,22864.542000000023,21115.45596601018,-1944.070229600271,-1922.8323482627638,100.0,100.00000000000004,69.52606906684083,55.662442755477684,-52.1879324376335,-7938.369999999999,-3.228935604747585,-1.0
1065,2020-03-27,21636.78,21898.47,22327.57,21469.27,591330000,-4.06%,37.1908820553912,20633.54800000003,22695.92400000002,21257.82215400833,-1761.0282608175294,-1890.471530773717,100.0,100.00000000000004,77.63759971356372,66.83552926847686,-45.8698992558033,-7537.559999999998,-0.34290806059209533,-0.7142857142857143
1066,2020-03-30,22327.48,21678.22,22378.09,21522.08,546850000,3.19%,36.59936845476133,21163.520000000033,22500.30950000002,21334.258126006815,-1615.1204133573447,-1835.4013072904424,93.70582336445763,97.9019411214859,75.75423309024684,74.3059672902172,-45.789691095888266,-7762.25,3.636614839323782,-0.4285714285714286
1067,2020-03-31,21917.16,22208.42,22480.37,21852.08,573590000,-1.84%,39.014826951937984,21660.766000000032,22272.60700000002,21493.19664855103,-1440.1040609215088,-1756.3418580166558,100.0,97.9019411214859,78.05961487049446,77.15048255810173,-19.721027067327707,-7074.360000000001,8.402234582333712,-0.1428571428571429
1068,2020-04-01,20943.51,21227.38,21487.24,20784.43,508310000,-4.44%,36.36305252693906,21696.174000000035,22014.792000000023,21444.86634881448,-1364.8311459256656,-1678.0397155984579,15.226561427559018,69.64412826400557,58.18048948007152,70.66477914693768,-39.43602532902204,-8085.32,5.144910343365527,0.1428571428571428
1069,2020-04-02,21413.44,20819.46,21477.77,20735.02,534669999,2.24%,35.3301394287596,21566.390000000032,21722.169000000024,21331.156103575486,-1322.8436353628167,-1607.0004995513295,0.0,38.40885380918637,36.834331514491495,57.691478621685896,-40.525766819357294,-8476.79,4.9896596118711,0.4285714285714284
1070,2020-04-03,21052.53,21285.93,21447.81,20863.09,451620000,-1.69%,37.432579746464256,21443.88200000003,21513.60500000002,21322.93317565267,-1237.6610144333754,-1533.1326025277388,51.87922906676689,22.368596831441995,20.28876713879387,38.4345293777857,-29.879194140699024,-7860.5999999999985,5.099354915161336,0.7142857142857142
1071,2020-04-06,22679.99,21693.63,22783.45,21693.63,614200000,7.73%,39.219184656765364,21446.96400000003,21348.66850000002,21390.332598261277,-1124.2950178141982,-1451.3650855850306,95.61371114504524,49.1643134039374,27.733248023922783,28.285448892402787,-23.848308459888834,-6709.299999999999,14.00682980561645,1.0
1072,2020-04-07,22653.86,23537.44,23617.24,22634.45,595870000,-0.12%,46.38208498458265,21712.768000000033,21302.890500000023,21780.71576221377,-875.5784675534305,-1336.2077619787106,100.0,82.49764673727073,58.531015611583626,35.51767692476683,-1.4767959819305854,-4500.210000000003,19.344961183316855,1.0
1073,2020-04-08,23433.57,22893.47,23513.4,22682.99,476090000,3.44%,44.48783879939535,22045.98600000003,21217.332500000026,21983.03471453854,-722.107797490964,-1213.3877690811612,78.72804628553735,91.4472524768609,72.97235273724039,53.078872124248996,-13.39424345666493,-4265.989999999998,8.755820571069162,1.0
1074,2020-04-09,23719.37,23690.66,24008.99,23504.09,568720000,1.22%,47.246853326961954,22620.22600000003,21292.630000000023,22293.512039167894,-530.0445910603594,-1076.719133477001,100.0,92.9093487618458,87.33362333778035,72.94566389553485,-5.4928615059686186,-2835.34,10.351409840891579,-0.3333333333333333
1075,2020-04-13,23390.77,23698.93,23698.93,23095.35,396560000,-1.39%,47.27497554464455,23102.82600000003,21378.885500000022,22549.042577501004,-372.86761062543883,-935.9488289066885,100.0,92.9093487618458,83.79271036419533,81.36622881307208,-7.111891993559277,-1571.9000000000015,8.221852942237518,0.6
1076,2020-04-14,23949.76,23690.57,24040.58,23683.44,487960000,2.39%,47.24863562216657,23502.21400000003,21517.53750000002,22756.59301795537,-246.1409437818329,-797.9872518817174,98.65477534829756,99.55159178276587,83.86598431996532,84.99743934064706,-9.993889624925815,-1899.9399999999987,9.282819345868788,1.0
1077,2020-04-15,23504.35,23600.72,23649.72,23233.32,442150000,-1.86%,46.95774782713598,23514.87000000003,21673.22100000002,22910.070651054393,-151.21616555642322,-668.6330346166585,83.28311017092426,93.97929517307396,76.43892532778285,81.36587333731457,-13.306671184307664,-3161.75,6.2692438273411755,-1.0
1078,2020-04-16,23537.68,23543.66,23598.08,23211.38,478620000,0.14%,46.76858864201688,23644.908000000032,21840.969500000017,23025.26871449905,-79.67343429086031,-550.8411145514989,0.0,60.64596183974063,63.37896072890001,74.56129012554946,-15.032853737339565,-2840.0200000000004,10.911756420245933,-1.0
1079,2020-04-17,24242.49,23817.15,24264.21,23817.15,530280000,2.99%,47.81098342523342,23670.206000000027,22040.326500000017,23169.247130044678,-0.896611398569803,-440.8522139209131,100.0,61.094370056974775,58.927027684243114,66.24830458030873,-12.667495940994899,-2854.769999999997,14.398500249286016,-0.375
1080,2020-04-20,23650.44,24095.1,24108.69,23627.19,427350000,-2.44%,48.8637726143411,23749.44000000003,22232.424000000017,23337.5840154911,83.00598900306431,-336.0805733361176,100.0,66.66666666666669,64.37290756455705,62.226298659233464,-4.791751081692985,-1362.1100000000006,13.197309208477147,0.25
1081,2020-04-21,23018.88,23365.25,23365.25,22941.88,487650000,-2.67%,46.32530968583397,23684.37600000003,22449.268500000017,23342.61419449272,89.57405497012223,-250.94964767486962,0.0,66.66666666666669,59.23567486137645,60.84520337005895,-25.472133832409124,-1627.1100000000006,7.705579932911166,-0.2
1082,2020-04-22,23475.82,23437.34,23613.1,23339.6,356390000,1.99%,46.60872206567272,23651.70000000003,22635.02600000002,23359.837068221314,99.44995787912922,-180.86972656406985,8.860555269729902,36.28685175657665,51.14108611518957,58.249889513707764,-23.42945548411957,-1015.6599999999999,-0.4252798944999858,-1.0
1083,2020-04-23,23515.26,23543.09,23885.36,23483.35,393570000,0.17%,47.03312873203735,23651.58600000003,22759.663500000017,23393.155783090166,114.49005323086385,-121.7977706050831,22.46675768676099,10.44243765216365,38.317212798620545,49.56465792506227,-21.202427435668227,-1061.5400000000009,2.83757770228803,1.0
1084,2020-04-24,23775.27,23628.24,23826.0,23417.68,379310000,1.11%,47.381528328843196,23613.80400000003,22867.65650000002,23435.898367982863,131.76146636136036,-71.08592321179441,33.89362213933554,21.74031169860883,47.252766196758806,45.57035503685639,-24.740330975888632,1443.5300000000025,-0.2634793627530829,0.0
1085,2020-04-27,24133.78,23866.15,24207.65,23840.61,391020000,1.51%,48.363239235129434,23568.014000000032,22966.04050000002,23514.125937440524,162.7702206218746,-24.314694445060603,100.0,52.12012660869886,59.10332100207754,48.22443333248571,-24.42445513449821,1892.3300000000017,0.7056014765223662,-1.0
1086,2020-04-28,24101.55,24357.17,24512.24,24031.2,405710000,-0.13%,50.34134750498011,23766.39800000003,23099.98800000002,23667.4066760877,224.3795839812883,25.42416124020918,100.0,77.96454071311187,72.87333260711945,59.74313993531867,-8.477244772447907,3439.6399999999994,2.8137778027290894,1.0
1087,2020-04-29,24633.86,24490.37,24764.77,24453.99,462480000,2.21%,50.869513494879556,23977.00400000003,23214.085500000023,23817.036371344482,280.7176369383087,76.48285637982909,100.0,100.00000000000001,79.80884444878906,70.59516601932876,-15.053020204181356,4003.3199999999997,3.769588385439082,-1.0
1088,2020-04-30,24345.72,24585.57,24585.57,24186.9,487840000,-1.17%,51.25285046656808,24185.50000000003,23381.99500000002,23956.769758372757,329.2523777230017,127.03676064846361,100.0,100.00000000000001,84.36780316946239,79.01666007512371,-9.830543806812301,4396.880000000001,4.4254376762151715,-1.0
1089,2020-05-01,23723.69,24120.78,24120.78,23645.3,421590000,-2.55%,49.309705784964756,24284.008000000027,23547.061000000023,23986.58980230498,326.44874297912247,166.9191571145954,2.463481775879822,67.48782725862662,69.60036248421079,77.92567003415417,-35.32796822627815,4290.77,1.2748376694944552,-0.8
1090,2020-05-04,23749.76,23581.55,23769.56,23361.16,358390000,0.11%,47.163678157399296,24227.088000000025,23661.842000000022,23912.946201885894,277.51645088088117,189.03861586785257,0.0,34.15449392529329,48.29085890201392,67.41967485189579,-64.90901809763625,3328.399999999998,-2.1313462073201617,-0.6
1091,2020-05-05,23883.09,23958.88,24169.72,23868.91,374490000,0.56%,48.777423001449435,24147.43000000003,23775.104500000023,23921.297801543005,266.11700321552416,204.4542933373869,31.805498899387164,11.422993558422343,33.58660139628926,50.49260759417141,-44.20946957852638,4930.52,2.5406533206364212,-0.1333333333333333
1092,2020-05-06,23664.64,23978.88,24054.59,23661.14,379910000,-0.91%,48.8630614777608,24045.13200000003,23797.176500000023,23931.76729217155,255.74858121884245,214.71315091367802,33.487690088126875,21.764396329171362,36.245518210572065,39.37432616962517,-43.112310671516084,4256.690000000002,2.3105864402701126,0.3333333333333333
1093,2020-05-07,23875.89,23837.21,24094.62,23834.39,371680000,0.89%,48.271675482115285,23895.46000000003,23844.36350000002,23914.575057231268,233.40934938419014,218.45239060778044,37.620727166825425,34.304638718113175,50.63705782772652,40.15639247819604,-50.88403578932363,2786.869999999999,1.2492837601181472,-1.0
1094,2020-05-08,24331.32,24107.82,24349.9,24107.05,337340000,1.91%,49.47988946715603,23892.868000000028,23865.22150000002,23949.71050137104,234.8342891218963,221.7287703106036,100.0,57.03613908498412,61.614336193623956,49.49897074397427,-36.03892719802077,2639.4399999999987,2.0296898964967225,-0.6666666666666666
1095,2020-05-11,24221.99,24256.45,24366.21,24070.22,356510000,-0.45%,50.14155734134788,24027.848000000027,23893.097500000025,24005.481319303577,245.13104488081444,226.40922522464578,100.0,79.2069090556085,72.94177963993003,61.731057887093584,-35.66732389820155,2357.9799999999996,1.6353705981065225,-0.3333333333333333
1096,2020-05-12,23764.78,24292.84,24382.09,23761.58,361560000,-1.89%,50.3064020583887,24094.640000000025,23923.211000000025,24057.72835215747,253.30769346822126,231.78891887336087,100.0,100.00000000000004,82.52318859280028,72.35976814211817,-33.62258747087867,2614.619999999999,-0.26411114263273916,0.3333333333333333
1097,2020-05-13,23247.97,23702.16,23708.9,23067.64,473320000,-2.17%,47.66041560223824,24039.296000000024,23928.28300000002,23993.079560856113,209.7074301852117,227.37262113573104,0.0,66.6666666666667,73.44197121856827,76.30231315043294,-62.61217467135693,1493.7400000000016,-3.218448720864564,-0.3333333333333333
1098,2020-05-14,23625.34,23049.06,23630.86,22789.62,476980000,1.62%,44.95582810681745,23881.666000000027,23903.55300000002,23821.439640700457,121.05870618644258,206.10983814587334,0.0,33.33333333333337,50.728278327418444,68.89781271292908,-86.86479507885467,1821.6800000000003,-6.249641558035868,-1.0
1099,2020-05-15,23685.42,23454.83,23730.08,23354.15,495180000,0.25%,46.89278624867415,23751.068000000025,23885.437000000024,23754.78334239128,82.59410811120688,181.40669213894006,33.63125612994126,11.210418709980457,35.445516581065135,53.20525537568403,-66.32103890843722,2635.3700000000026,-2.7608974502482786,-0.6666666666666666
1100,2020-05-18,24597.37,24059.98,24708.54,24059.98,484190000,3.85%,49.627481387796415,23711.774000000027,23883.681000000022,23810.273643774686,99.79085767492506,165.08352524613707,77.4334746527227,37.02157692755469,41.42190334394872,42.53189941747752,-35.68285952965599,2774.0499999999993,2.0288318621973556,-0.3333333333333333
1101,2020-05-19,24206.86,24577.48,24599.5,24202.96,376920000,-1.59%,51.822171448724966,23768.702000000027,23944.29250000002,23949.765708542924,153.4089280433691,162.74860580558348,100.0,70.35491026088802,67.04805129038408,47.971823738466064,-6.829883476122047,2883.8499999999985,2.5819236959323533,1.0
1102,2020-05-20,24575.9,24455.94,24649.48,24455.94,371930000,1.52%,51.27935349104046,23919.458000000024,23995.22250000002,24041.797397898754,183.97363926601247,166.9936124976693,90.91814138735802,89.45053868002695,82.0694279421062,63.51312752547975,-13.163654555687677,918.5,1.9895007606693715,1.0
1103,2020-05-21,24474.12,24564.27,24718.46,24370.88,348840000,-0.41%,51.74540088074808,24222.500000000025,24046.28150000002,24136.792416462617,214.46549404995312,176.48798880812606,96.05363089417197,95.65725742717672,89.56825944441307,79.56191289230121,-7.9939238091287335,1670.7999999999993,3.0501052765822934,1.0
1104,2020-05-22,24465.16,24461.98,24481.64,24294.07,255660000,-0.04%,51.266376790614856,24423.930000000026,24087.96850000002,24195.917431651233,227.75118661230226,186.7406283689613,62.03571407289578,83.00249545147531,78.8614506683211,83.49971268494687,-13.297111217104556,771.3199999999997,1.4690668836916831,0.0
1105,2020-05-26,24995.11,24781.84,25176.42,24781.84,426290000,2.17%,52.68331185954336,24568.302000000025,24133.75300000002,24302.448807714645,261.0806473194134,201.60863215905172,100.0,86.0297816556893,69.73808013564381,79.38926341612608,-16.531758002346166,1082.9099999999999,2.1659805948520905,-1.0
1106,2020-05-27,25548.27,25298.63,25551.56,25009.87,420360000,2.21%,54.876141543495606,24712.53200000003,24180.826000000023,24483.572660857437,325.4436077330247,226.3756272738463,100.0,87.34523802429864,66.80068213224403,71.80007097873641,-9.157693505289762,1608.0600000000013,4.140273430360564,1.0
1107,2020-05-28,25400.64,25697.36,25758.79,25358.73,378400000,-0.58%,56.485713859358476,24960.816000000028,24241.17550000002,24704.261267974267,403.96919087493734,261.8943399940645,100.0,100.00000000000004,78.3861268535782,71.64162970715546,-2.0689283537150196,2096.6399999999994,8.417798209108373,1.0
1108,2020-05-29,25383.11,25324.15,25482.8,25031.67,545140000,-0.07%,54.599921382355845,25112.792000000027,24278.104500000023,24816.968310160762,431.11670825535475,295.73881364632257,50.724561604341666,83.57485386811392,82.0060719535919,75.73096031313816,-14.638434309924968,1780.4900000000016,9.870641145452353,0.2
1109,2020-06-01,25475.02,25342.99,25508.83,25220.66,341220000,0.36%,54.678935784751474,25288.994000000028,24339.21500000002,24912.60861740426,448.97602576701684,326.3862560704614,32.55047643373458,61.09167934602545,74.52368724111247,78.30529534942762,-14.003913551598561,1525.8400000000001,8.05019691040183,-1.0
1110,2020-06-02,25742.65,25582.52,25743.13,25523.74,355240000,1.05%,55.69313426829743,25449.13000000003,24439.263500000023,25034.410686967123,476.9596389084363,356.5009326380564,43.12142472346259,42.132154253846316,68.07615935055226,74.86863951508565,-5.936675906061301,1487.420000000002,6.328101685870058,0.3333333333333333
1111,2020-06-03,26269.89,25906.88,26337.75,25906.88,401270000,2.05%,57.039860064423095,25570.78000000003,24536.66350000002,25193.04147115492,519.3235564533279,389.0654574011107,94.30837644495111,56.66009253404946,66.97095078991599,69.856932460527,-12.143579857558738,2541.630000000001,5.4090167096057185,0.6666666666666667
1112,2020-06-04,26281.82,26226.49,26384.1,26082.31,375550000,0.05%,58.3308968800189,25676.606000000033,24649.04400000002,25380.941203672206,572.0923971913107,425.6708453591507,100.0,79.14326705613793,77.2733487485846,70.77348629635105,-5.201736002244166,2789.1500000000015,7.239754431847656,1.0
1113,2020-06-05,27110.98,26836.8,27338.3,26836.8,544410000,3.15%,60.66594098625651,25979.13600000003,24799.023500000018,25645.64280300453,655.6016325593446,471.65700279918946,100.0,98.10279214831708,77.22486072443581,73.82305342097891,-15.29746943556456,3293.709999999999,9.251363871183639,0.0
1114,2020-06-08,27572.44,27232.93,27580.21,27232.48,433340000,1.70%,62.092268424941444,26357.12400000003,24955.279000000017,25934.240475185525,745.1579664510027,526.3571955295521,100.0,100.00000000000004,82.59231617459056,79.03017521587043,-10.282922496113667,3604.6899999999987,11.327578552512918,1.0
1115,2020-06-09,27272.3,27447.37,27447.37,27151.06,388250000,-1.09%,62.84673291335569,26730.09400000003,25114.82500000002,26209.354934242703,823.9376814208081,585.8732927078033,100.0,100.00000000000004,83.8307083993205,81.21596176611574,-4.0424327630593995,3581.2199999999975,10.755980992533232,-1.0
1116,2020-06-10,26989.99,27251.89,27355.22,26938.05,449990000,-1.04%,61.68892111778619,26999.09600000003,25262.77750000002,26398.906764380394,860.6762309678561,640.8338803598139,55.33754276408682,85.11251425469565,84.41848747395301,83.61383734928813,-9.991053333089878,2894.720000000001,7.720813340485222,0.0
1117,2020-06-11,25128.17,26282.51,26294.08,25082.72,651470000,-6.90%,56.36221991796816,27010.30000000003,25391.79500000002,26377.74371631123,802.322260032146,673.1315562942802,0.0,51.77918092136232,72.72749486610041,80.32556357979142,-39.49010084780323,1792.1399999999994,2.277082159412469,-1.0
1118,2020-06-12,25605.54,25659.42,25965.55,25078.41,521190000,1.90%,53.30185331753393,26774.82400000003,25522.313000000016,26247.13940425464,697.754878130585,678.0562206615411,0.0,18.445847588028982,49.78160826061642,68.97586353355673,-68.63960091053012,1073.8499999999985,1.323914129398207,-1.0
1119,2020-06-15,25763.16,25270.39,25891.58,24843.18,463130000,0.62%,51.4958716165541,26382.316000000028,25613.09100000002,26069.54860348107,576.8435119327187,657.8136789157767,0.0,4.263256414560601e-14,29.222742652069897,50.577281926262366,-84.39147543139829,1149.6100000000006,-0.28646974962307503,0.0
1120,2020-06-16,26289.98,26326.68,26611.03,25811.7,493360000,2.04%,55.71081775447365,26158.178000000025,25726.426000000018,26116.299766484513,559.8011194764658,638.2111670279145,36.577516409800786,12.192505469933637,32.89466141723373,37.299670776640134,-45.79891342075167,2745.130000000001,2.9088612067927677,-0.5
1121,2020-06-17,26119.61,26330.52,26400.07,26068.41,330570000,-0.65%,55.72528681701415,25973.904000000028,25814.07800000002,26155.248899850965,540.375642543775,618.6440621310866,84.14422072679139,40.24057904553077,53.19766962234174,38.43835789721524,-45.65861536044542,2371.6399999999994,1.635241294976475,-1.0
1122,2020-06-18,26080.1,26016.45,26154.2,25848.53,330070000,-0.15%,54.22638941189677,25920.69200000003,25892.10350000002,26130.0127362417,493.9441077099691,593.7040712468631,63.49147734235416,61.40440482631549,69.85178262726633,51.98137122228072,-57.133462183461596,2037.5699999999997,-0.8008696550701244,0.0
1123,2020-06-19,25871.46,26213.1,26451.44,25759.66,681890000,-0.80%,55.01022356645841,26031.428000000025,25974.54500000002,26145.119511470482,467.62431138479224,568.488119274449,82.22743952161386,76.62104586358652,75.99683231043358,66.34876152001401,-49.948666985747366,2375.8899999999994,-2.3240475764621737,1.0
1124,2020-06-22,26024.96,25865.08,26059.81,25667.68,353010000,0.59%,53.338056339782355,26150.366000000027,26044.70000000002,26094.203236657668,413.9120571541316,537.5729068503855,0.0,48.57297228798939,54.92773957022124,66.9254515026405,-62.66390942006474,1757.260000000002,-5.022779407136868,-1.0
1125,2020-06-23,26156.1,26159.39,26314.97,26105.97,392160000,0.50%,54.546774582842104,26116.90800000003,26113.57750000002,26106.055375447184,390.5905809659598,508.17644167350034,50.87547682762179,44.3676387830786,53.71782674278069,61.547466207811944,-51.91101303237452,1902.9399999999987,-4.692544312988822,0.5
1126,2020-06-24,25445.94,25992.96,25992.96,25296.73,452530000,-2.72%,53.73254012973686,26049.396000000026,26148.29400000002,26085.492579911333,354.591127189291,477.45937877665847,23.143024756773453,24.672833861465126,47.985845174648624,52.210470495883634,-57.991691724241264,1700.119999999999,-4.619606199790183,-1.0
1127,2020-06-25,25745.6,25365.22,25769.61,25209.79,388070000,1.18%,50.77518576267509,25919.150000000027,26131.687000000024,25954.533929018366,272.2693770544138,436.4213784322095,0.0,24.672833861465126,45.183376851405406,48.962349589611684,-80.92677098899168,1663.0600000000013,-3.490115670078686,1.0
1128,2020-06-26,25015.55,25641.69,25641.69,24971.03,676180000,-2.84%,51.97934938136309,25804.868000000028,26147.56400000002,25897.65321465139,226.72408134128273,394.48191901402413,34.66559822390288,19.269540993558824,40.905112806129694,44.69144494406135,-69.33749073608305,2592.6299999999974,-0.0690974308850345,-1.0
1129,2020-06-29,25595.8,25152.45,25601.15,25096.16,385130000,2.32%,49.75140685255004,25662.342000000026,26138.037000000022,25762.16172107841,149.42900257639485,345.4713357264983,0.0,11.555199407967672,25.306553443425667,37.1316810336537,-87.68849222146143,1697.619999999999,-0.46671222723511097,1.0
1130,2020-06-30,25812.88,25512.43,25905.38,25475.14,412690000,0.85%,51.33898099133026,25532.95000000003,26134.532500000023,25716.75595360961,115.8836388423515,299.5537963496689,46.10772427509034,26.92444083299779,38.793276094696466,35.00164744808405,-62.14328138699547,1452.4500000000007,-3.09287004665989,0.3333333333333333
1131,2020-07-01,25734.97,25879.38,26019.31,25713.61,373980000,-0.30%,52.9079329256142,25510.234000000033,26133.157500000023,25746.323962044225,117.55341211234554,263.15371950220424,99.99999999999999,48.70257475836349,51.04292334633004,38.38091762815083,-41.386429844160894,1301.9000000000015,-1.7133729223729688,0.16666666666666666
1132,2020-07-02,25827.36,25936.45,26204.41,25778.12,350290000,0.36%,53.15095928423871,25624.480000000032,26118.655500000023,25780.89233258164,122.07459160180224,234.93789392212383,100.0,82.03590809169683,72.63466368695579,54.15695437599421,-38.1582147806657,1480.510000000002,-0.3074977562273151,0.0
1133,2020-07-06,26287.03,25996.08,26297.53,25996.08,342260000,1.78%,53.41083800375227,25695.35800000003,26076.619500000023,25820.017363021343,128.9824719242897,213.74680952255702,100.0,100.00000000000004,79.94453877014648,67.87404193447755,-37.49695121951202,1431.8100000000013,-0.8279066573583349,0.0
1134,2020-07-07,25890.18,26172.01,26174.93,25866.58,349000000,-1.51%,54.1864812497482,25899.27000000003,26023.573500000024,25884.01602429019,146.95904514647555,200.38925664734072,100.0,100.00000000000004,79.30643921395894,77.29521389035385,-18.87517647138295,1710.0299999999988,1.186657841383032,-1.0
1135,2020-07-08,26067.28,25950.06,26109.49,25816.25,337300000,0.68%,53.03416585947799,25986.79600000003,25948.708000000024,25896.024019873792,141.66309487728722,188.64402429333,5.577393519367527,68.5257978397892,66.71284761264796,75.32127519891792,-33.867644774082684,1168.2200000000012,-0.8002097908246242,0.0
1136,2020-07-09,25706.09,26094.92,26103.28,25523.51,389180000,-1.39%,53.69896085118939,26029.90400000003,25890.859500000024,25932.186925351285,147.45523532305378,180.40626649927475,57.98750750720428,54.521633675523965,66.35146768844174,70.79025150501633,-24.08251768091275,796.2899999999972,0.39226005810804043,1.0
1137,2020-07-10,26075.3,25690.35,26101.32,25637.5,337360000,1.44%,51.589201333144274,25980.68400000003,25861.25150000002,25888.216575287413,118.03944524126928,167.93290224767367,0.0,21.188300342190633,45.290744382491575,59.451686561193874,-46.47677723707915,-7.010000000002037,1.2817945202131087,-0.5
1138,2020-07-13,26085.8,26225.07,26639.09,26044.23,428570000,0.04%,54.05717638901283,26026.48200000003,25889.53400000002,25949.462652507882,136.30343369296315,161.60700853673157,95.49550903309996,51.16100551343478,52.755379665007915,54.799197245313856,-24.820450103713302,900.9199999999983,2.275123051561745,0.25
1139,2020-07-14,26642.59,26044.17,26690.52,25994.98,407340000,2.13%,53.10961561930307,26000.91400000003,25928.22300000002,25966.682170233722,134.62874164009554,156.21135515740437,62.04698093969142,52.514163324263826,43.01911188970602,47.02174531240195,-37.58963413570312,701.1799999999967,3.545260998431554,1.0
1140,2020-07-15,26870.1,27009.81,27071.33,26692.48,388260000,0.85%,57.24781983610534,26212.86400000003,25962.37950000002,26156.34177564577,208.8135414090466,166.73179240773283,99.99999999999999,85.84749665759716,67.84257157271982,54.53902104247803,-2.9291053659001265,1427.2900000000009,5.869217475559951,-0.3333333333333333
